ensembl_id,symbol,log2fc,pvalue,mean_dis,mean_hlt,padj,direction
ENSG00000181126,ENSG00000181126,-0.06509193476879294,0.4460094515116204,-0.5835387305429746,-0.5184467957741816,0.5623287660293406,down
ENSG00000181135,ZNF707,0.8496867275763703,5.514894420184256e-06,1.1534593369191326,0.3037726093427623,0.00013419822843110563,up
ENSG00000181143,MUC16,-0.08810596191579978,0.42686858224979185,-0.8368196874987295,-0.7487137255829297,0.5445881912699748,down
ENSG00000181163,NPM1,-0.27589220378626944,0.13180995959599048,6.791195629916024,7.067087833702294,0.22243619936283493,down
ENSG00000181191,PJA1,0.7094131827137902,0.00012225184072097543,2.2218793238236305,1.5124661411098403,0.0011534499296298685,up
ENSG00000181192,DHTKD1,0.1980210208245916,0.028226916438371122,7.448073529256815,7.250052508432224,0.06706848352169514,up
ENSG00000181220,ZNF746,0.35742873808208087,0.015679086325209788,2.4680210490711985,2.1105923109891176,0.04242397586250309,up
ENSG00000181222,POLR2A,1.0039373014685142,6.20886165155683e-05,4.272245036121594,3.2683077346530793,0.0007088645632749128,up
ENSG00000181240,SLC25A41,0.18194655626244594,0.046835995887387495,-0.6051450782735902,-0.7870916345360361,0.09927775723696934,up
ENSG00000181264,TLCD5,0.1559899995849311,0.2769742723873108,0.2679024928998671,0.11191249331493602,0.39462475211104725,up
ENSG00000181274,FRAT2,0.8913891244915306,5.337918422139888e-05,2.929974378560496,2.0385852540689653,0.0006425678588667466,up
ENSG00000181284,TMEM102,1.2214339037267892,1.0996596535809616e-08,1.1468681934239673,-0.07456571030282197,1.5969697353164156e-06,up
ENSG00000181291,TMEM132E,0.27053825714052304,0.05371657778591076,0.13240113259429082,-0.13813712454623225,0.11022249126394609,up
ENSG00000181315,ZNF322,0.4539017801624511,0.004803865437592372,1.4141665596711512,0.9602647795087002,0.01716287527821577,up
ENSG00000181350,LRRC75A,-0.09400921048220423,0.3480335057469539,-0.4161721069821218,-0.3221628964999176,0.468162447560167,down
ENSG00000181381,DDX60L,-0.5456669596330239,0.014079134106256485,3.510853276210041,4.056520235843065,0.039115379807326,down
ENSG00000181392,SYNE4,0.40673517793079594,0.03424256031263487,2.163800548700291,1.7570653707694952,0.07800291094933627,up
ENSG00000181396,OGFOD3,0.6345338876391327,1.785249891657073e-05,3.4457112196531896,2.811177332014057,0.0002922930244714012,up
ENSG00000181404,WASHC1,0.2249534875944621,0.42977124854110305,1.2377513832952372,1.012797895700775,0.5474449143755977,up
ENSG00000181409,AATK,0.17336143872830279,0.03257214336977419,-0.40514310071106774,-0.5785045394393705,0.07505485130636086,up
ENSG00000181444,ZNF467,0.7269104567057227,0.00023636177980815008,1.4759710170506344,0.7490605603449116,0.0018304929133350462,up
ENSG00000181450,ZNF678,0.10992310877404465,0.41853782281231655,1.2211183744637335,1.1111952656896888,0.5372068936938402,up
ENSG00000181458,TMEM45A,-0.22743154818796452,0.09013826215168065,4.864051352018424,5.091482900206389,0.1651973622250842,down
ENSG00000181467,RAP2B,-0.18384943061014525,0.4235908822381791,2.681746426246504,2.865595856856649,0.5416355282253386,down
ENSG00000181472,ZBTB2,-0.4094092868395025,0.011536461985889795,2.130474260814693,2.5398835476541954,0.033421863139140986,down
ENSG00000181481,RNF135,-0.5131223593546945,0.02017007779114129,2.192120855898862,2.7052432152535566,0.051620953354375845,down
ENSG00000181513,ACBD4,0.6893654931456918,0.00799389920116478,5.2288931488291555,4.539527655683464,0.02527665079232612,up
ENSG00000181523,SGSH,0.37738399358993435,0.03681292933170792,2.760507810073678,2.3831238164837436,0.08244079770028298,up
ENSG00000181524,ENSG00000181524,-0.24918896769913995,0.15666363172656625,0.339400382244395,0.588589349943535,0.254095959461199,down
ENSG00000181541,MAB21L2,0.4052209096424353,0.0011632797543105944,-0.13751616796478874,-0.542737077607224,0.005905206202460912,up
ENSG00000181555,SETD2,0.2270542851033781,0.007013699867268419,4.787275586231827,4.560221301128449,0.022849909133259804,up
ENSG00000181577,LINC03040,0.5627733837743901,1.4235538173454296e-07,-0.3347028472379011,-0.8974762310122912,1.1138695019944648e-05,up
ENSG00000181585,TMIE,-0.08587741826360301,0.5176093565524237,-0.21947867005104674,-0.13360125178744373,0.6279598108331315,down
ENSG00000181588,MEX3D,-0.008717084295078559,0.9331068274459591,1.1905828099299034,1.199299894224982,0.9555843528504172,down
ENSG00000181610,MRPS23,0.37720795397739026,0.03601696740971493,3.4588938566446616,3.0816859026672714,0.08102823520000993,up
ENSG00000181619,GPR135,-0.15465552563617949,0.16430622546199988,-0.1994967380898315,-0.044841212453652024,0.26378799954114124,down
ENSG00000181631,P2RY13,-0.08868963588660117,0.7517728386179912,1.8852053205160129,1.973894956402614,0.8218568105650343,down
ENSG00000181634,TNFSF15,0.18080859283721634,0.02672133088984407,-0.4356461124797438,-0.6164547053169601,0.06422247049428564,up
ENSG00000181638,ZFP41,0.5061297781238512,0.0003863633871933072,0.9653204036004348,0.4591906254765837,0.002619968086559621,up
ENSG00000181656,GPR88,-0.08206157441308726,0.8423566669063438,1.5350283302547438,1.617089904667831,0.8900788329445284,down
ENSG00000181666,ZNF875,0.16295632212303746,0.21341171122326608,3.333120138853079,3.1701638167300414,0.3228110743549743,up
ENSG00000181690,PLAG1,-0.6877418543379945,0.0006405243673906545,0.08494429259808878,0.7726861469360833,0.003772692680481036,down
ENSG00000181704,YIPF6,-0.03557421804128236,0.7390894132323925,4.885382670086488,4.920956888127771,0.8114606337491002,down
